dataset,scanner_label,image_name,mean_intensity,std_intensity,fft_feature,lbp_mean,lbp_std,noise_variance
Wikipedia,Canon120-2,s2_50.tif,235.517086,55.08285293,10992.68036,6.946418762,1.949513651,307.83182
Wikipedia,Canon120-2,s2_51.tif,245.6012955,33.21069216,9581.440084,6.842651367,1.970916702,266.3095
Wikipedia,Canon120-2,s2_52.tif,243.0038986,41.55581689,10740.37254,6.813476563,1.991854053,285.49417
Wikipedia,Canon120-2,s2_53.tif,243.2772598,39.89486813,7807.626628,7.3580513,1.582756811,159.21103
Wikipedia,Canon120-2,s2_54.tif,237.9189072,47.24326943,12019.13384,6.883247375,1.968942464,352.76443
Wikipedia,Canon120-2,s2_55.tif,248.5762482,26.44183083,8805.764316,6.667682648,2.362147176,244.53824
Wikipedia,Canon120-2,s2_56.tif,247.7925072,29.92622388,10587.6147,6.945831299,1.85906806,319.3197
Wikipedia,Canon120-2,s2_57.tif,244.4968224,34.24205099,11567.01213,6.569641113,2.354871588,367.22473
Wikipedia,Canon120-2,s2_58.tif,245.0653534,34.99906519,13221.59754,6.797035217,2.027245015,530.447
Wikipedia,Canon120-2,s2_59.tif,244.4075584,35.36147122,11401.59025,6.685176849,2.132117489,382.1861
Wikipedia,Canon120-2,s2_6.tif,238.4524651,41.68400125,10251.30694,6.926494598,2.046918446,247.9814
Wikipedia,Canon120-2,s2_60.tif,238.5440445,46.79675662,10568.40971,6.685646057,2.131722396,273.31284
Wikipedia,Canon120-2,s2_61.tif,250.5111427,23.22094367,7545.010298,6.940013885,1.810159915,134.04216
Wikipedia,Canon120-2,s2_62.tif,250.5689316,24.56789771,9333.166046,7.085800171,1.639869365,214.02588
Wikipedia,Canon120-2,s2_63.tif,246.115921,33.28569658,9658.232359,7.056602478,1.738309924,223.0408
Wikipedia,Canon120-2,s2_64.tif,246.7591934,29.66772862,9246.923016,6.802974701,2.018821692,207.18166
Wikipedia,Canon120-2,s2_65.tif,248.4586372,25.86282339,8271.490331,6.981884003,1.808518837,156.10225
Wikipedia,Canon120-2,s2_66.tif,243.1368141,36.75235342,8957.388046,6.796646118,2.035150262,189.46626
Wikipedia,Canon120-2,s2_67.tif,240.3290062,44.66092632,9063.412941,6.891830444,1.943337531,171.7603
Wikipedia,Canon120-2,s2_68.tif,250.9877129,22.77426073,6778.975222,7.48890686,1.289760318,98.29631
Wikipedia,Canon120-2,s2_69.tif,246.4368515,34.33253484,12555.75095,7.020401001,1.79212698,413.78748
Wikipedia,Canon120-2,s2_7.tif,242.3952942,37.54304171,10179.299,7.227539063,1.779475617,287.99835
Wikipedia,Canon120-2,s2_70.tif,240.4375839,45.59011689,12210.60738,6.767745972,2.068357942,385.0041
Wikipedia,Canon120-2,s2_71.tif,245.185833,35.21648259,11157.87077,6.916038513,1.915391367,375.34937
Wikipedia,Canon120-2,s2_72.tif,245.6478195,40.22731118,7257.564407,7.055007935,1.698647068,157.48012
Wikipedia,Canon120-2,s2_73.tif,245.2740974,33.61666042,12113.53767,6.746616364,2.103324746,437.4711
Wikipedia,Canon120-2,s2_74.tif,247.9907837,30.98920928,11019.95635,7.106655121,1.672414566,381.09973
Wikipedia,Canon120-2,s2_75.tif,246.5405807,34.45281212,12038.7773,6.943225861,1.854247162,474.8517
Wikipedia,Canon120-2,s2_76.tif,247.7307281,30.85661767,11282.2029,6.845954895,1.973486976,404.503
Wikipedia,Canon120-2,s2_77.tif,248.9386444,28.17017958,9698.587248,6.96295166,1.859131035,259.5867
Wikipedia,Canon120-2,s2_78.tif,246.5265007,32.78782496,12349.59072,6.990608215,1.833728389,441.6603
Wikipedia,Canon120-2,s2_79.tif,248.745739,27.6994355,9715.557543,7.006645203,1.788589534,304.1236
Wikipedia,Canon120-2,s2_8.tif,243.0797119,33.80848116,10102.55691,6.920776367,2.038582285,258.8754
Wikipedia,Canon120-2,s2_80.tif,248.5289993,28.24889119,10529.89645,7.049858093,1.748709453,341.9111
Wikipedia,Canon120-2,s2_81.tif,247.3665886,27.1314147,8595.598752,6.779571533,2.075726965,202.06572
Wikipedia,Canon120-2,s2_82.tif,248.5546417,30.03150426,10672.59402,6.888385773,1.893998877,336.77222
Wikipedia,Canon120-2,s2_83.tif,249.3487549,28.56921825,9941.121142,7.167888641,1.578490024,320.4042
Wikipedia,Canon120-2,s2_84.tif,248.4905739,29.40972035,10725.80537,7.023426056,1.751691971,355.66907
Wikipedia,Canon120-2,s2_85.tif,243.9876099,36.28597047,9928.999075,6.846599579,1.980253306,258.02664
Wikipedia,Canon120-2,s2_86.tif,243.6507645,38.54660896,9932.253403,6.996601105,1.824641082,218.2538
Wikipedia,Canon120-2,s2_87.tif,236.0857086,44.38110062,12639.59993,6.683616638,2.229219732,430.55984
Wikipedia,Canon120-2,s2_88.tif,245.7515907,32.41508735,10385.21392,6.856109619,1.979673525,282.0915
Wikipedia,Canon120-2,s2_89.tif,248.1085281,30.40401215,10876.81206,7.062961578,1.727156531,337.03354
Wikipedia,Canon120-2,s2_9.tif,245.5231247,30.21629245,8981.739904,6.954837799,1.907176633,207.00221
Wikipedia,Canon120-2,s2_90.tif,242.8665009,37.35836116,10389.5238,6.81306839,2.014544805,264.93875
Wikipedia,Canon120-2,s2_91.tif,251.2857285,22.50485807,7983.463799,7.127651215,1.594713594,203.61227
Wikipedia,Canon120-2,s2_92.tif,246.9185295,32.03637339,11899.20424,6.940734863,1.872937155,454.86646
Wikipedia,Canon120-2,s2_93.tif,239.4435577,43.52895588,12277.85592,6.726776123,2.131814789,421.27777
Wikipedia,Canon120-2,s2_94.tif,248.5100403,28.85735687,9869.598442,6.889221191,1.906457091,276.26038
Wikipedia,Canon120-2,s2_95.tif,246.099762,36.09721552,9374.686875,7.117668152,1.688370553,239.73256
Wikipedia,Canon120-2,s2_96.tif,245.1290321,34.90403553,11789.62717,6.907707214,1.940257485,405.3616
Wikipedia,Canon120-2,s2_97.tif,247.8700066,30.53532198,11217.97972,6.959854126,1.836076192,412.9517
Wikipedia,Canon120-2,s2_98.tif,245.9913521,34.7907253,10435.36637,6.88779068,1.911963097,299.8447
Wikipedia,Canon120-2,s2_99.tif,242.3334236,41.68297062,11966.42715,6.931846619,1.916114545,394.5685
Wikipedia,Canon220,s3_10.tif,243.9353561,32.45967503,10514.54564,6.74376297,2.140980759,339.46527
Wikipedia,Canon220,s3_100.tif,242.9717979,35.26502792,12897.45439,6.422138214,2.584593834,481.46115
Wikipedia,Canon220,s3_101.tif,243.4892082,33.79140512,13181.5199,6.475177765,2.428602741,509.06177
Wikipedia,Canon220,s3_102.tif,234.376873,48.11216409,12691.01221,6.479530334,2.45403776,417.3985
Wikipedia,Canon220,s3_103.tif,247.3517075,29.47093186,10336.49918,6.767711639,2.076443113,256.19858
Wikipedia,Canon220,s3_104.tif,249.248333,27.39925705,10084.64473,6.678504944,2.335247468,274.58185
Wikipedia,Canon220,s3_105.tif,243.234211,35.27100126,10191.56094,6.583461761,2.380860128,246.16579
Wikipedia,Canon220,s3_106.tif,251.6176147,19.87743873,7777.849564,6.966960907,1.796750642,155.15845
Wikipedia,Canon220,s3_107.tif,249.2776794,25.21028618,9821.566097,6.619220734,2.389004821,249.92303
Wikipedia,Canon220,s3_108.tif,247.3669243,31.12297301,11530.80956,6.937179565,1.890521563,412.33426
Wikipedia,Canon220,s3_11.tif,237.0794678,46.77458175,10562.52115,6.886287689,2.035609195,280.24774
Wikipedia,Canon220,s3_13.tif,247.7871666,30.61015492,11002.26159,6.781036377,2.119573048,385.6569
Wikipedia,Canon220,s3_14.tif,249.3303337,24.4073761,8646.536716,7.103801727,1.718182225,223.38815
Wikipedia,Canon220,s3_15.tif,240.9713707,37.29075462,10287.20633,6.754459381,2.13882998,286.39197
Wikipedia,Canon220,s3_16.tif,245.4279442,32.12444646,10842.65085,6.516296387,2.532472203,330.91638
Wikipedia,Canon220,s3_17.tif,238.4658356,46.78306667,10143.30026,7.061313629,1.861929035,263.58585
Wikipedia,Canon220,s3_18.tif,231.6061363,49.88092988,12447.91581,6.45173645,2.476069063,374.6257
Wikipedia,Canon220,s3_19.tif,238.3325768,48.39740039,11343.21016,6.666828156,2.23243478,362.32034
Wikipedia,Canon220,s3_2.tif,247.7960777,27.59468286,9927.784575,7.139163971,1.746454363,260.0089
Wikipedia,Canon220,s3_20.tif,240.0556641,42.13508308,13093.59754,6.666503906,2.235715184,511.28293
Wikipedia,Canon220,s3_21.tif,235.9774284,50.90747756,13622.98731,6.523338318,2.424936019,481.3609
Wikipedia,Canon220,s3_22.tif,247.3773956,30.82765104,11216.4863,6.743034363,2.116616513,354.50882
Wikipedia,Canon220,s3_23.tif,249.3407402,22.13808413,8170.997439,6.912971497,1.892567575,175.8669
Wikipedia,Canon220,s3_24.tif,245.8513031,31.15925838,11685.50445,6.558734894,2.409345471,426.2251
Wikipedia,Canon220,s3_25.tif,246.7912521,29.18932217,11482.8755,6.681049347,2.170869415,367.57007
Wikipedia,Canon220,s3_26.tif,247.0061646,30.8192124,9503.30966,6.758354187,2.100800629,183.69241
Wikipedia,Canon220,s3_27.tif,248.5191078,26.83355685,9993.166778,6.737140656,2.138150221,301.52048
Wikipedia,Canon220,s3_28.tif,247.8588219,27.2123419,10031.73391,6.722026825,2.12138092,252.34685
Wikipedia,Canon220,s3_29.tif,244.5041161,32.94342402,12483.92664,6.546669006,2.368395045,491.40393
Wikipedia,Canon220,s3_3.tif,246.9288063,29.00505011,10357.9323,7.033985138,1.835887868,304.47263
Wikipedia,Canon220,s3_30.tif,248.1504135,26.38007853,9853.956361,6.655475616,2.265375189,281.3492
Wikipedia,Canon220,s3_31.tif,244.8663254,32.17471277,12148.35994,6.689170837,2.1509068,452.1186
Wikipedia,Canon220,s3_32.tif,246.3506432,30.25175472,9592.402713,6.656085968,2.234697166,240.65367
Wikipedia,Canon220,s3_33.tif,246.621357,29.76428785,11110.69203,6.623962402,2.286265855,377.54276
Wikipedia,Canon220,s3_34.tif,247.7917404,27.82673828,10462.72927,6.685462952,2.212535623,342.08185
Wikipedia,Canon220,s3_35.tif,242.425312,35.63176268,13520.47547,6.441978455,2.467765123,555.22614
Wikipedia,Canon220,s3_36.tif,253.4196014,13.23726971,4165.255208,6.982784271,1.79039604,65.28445
Wikipedia,Canon220,s3_37.tif,242.0972672,38.56121645,10403.05575,6.58221817,2.306176651,273.92972
Wikipedia,Canon220,s3_38.tif,243.3934898,36.09289529,12777.499,6.602214813,2.324431413,491.71188
Wikipedia,Canon220,s3_39.tif,245.3751793,34.86708957,12852.47375,6.731582642,2.135148068,533.3571
Wikipedia,Canon220,s3_4.tif,241.5941849,36.24794803,10652.70967,6.89125061,2.011542176,309.06522
Wikipedia,Canon220,s3_40.tif,250.2285728,21.65099234,7527.627892,7.091201782,1.694783125,165.41524
Wikipedia,Canon220,s3_41.tif,248.7925072,23.788717,8428.982038,7.009140015,1.822762841,222.1715
Wikipedia,Canon220,s3_42.tif,226.1433601,60.6110981,12401.1039,6.434062958,2.541462416,383.85245
Wikipedia,Canon220,s3_43.tif,248.5069695,26.60451219,9353.626666,7.051158905,1.791334985,257.7666
Wikipedia,Canon220,s3_44.tif,237.8554344,48.31043788,11590.05392,6.544723511,2.431799585,358.82596
Wikipedia,Canon220,s3_45.tif,249.1048203,25.40879922,8783.666932,7.182758331,1.632552255,228.71492
Wikipedia,Canon220,s3_46.tif,235.9565392,47.96044714,11635.96814,6.535305023,2.406675823,377.16776
Wikipedia,Canon220,s3_47.tif,245.4304886,33.28481858,11528.42054,6.66853714,2.229259144,370.50644
Wikipedia,Canon220,s3_48.tif,237.9246216,43.28564891,8617.957678,6.509601593,2.400752008,175.89188
Wikipedia,Canon220,s3_49.tif,246.8191528,26.32711078,8374.187441,6.862735748,1.936700295,195.33844
Wikipedia,Canon220,s3_5.tif,237.6370926,41.0995924,11279.00768,6.757831573,2.161906838,317.4289
Wikipedia,Canon220,s3_50.tif,235.6263847,53.50085244,10846.64702,6.647705078,2.265287269,300.00665
Wikipedia,Canon220,s3_51.tif,245.232048,33.62457131,9403.850179,6.696983337,2.252060836,255.36304
Wikipedia,Canon220,s3_52.tif,242.6188507,41.33126101,10639.49224,6.677013397,2.244314893,303.07422
Wikipedia,Canon220,s3_53.tif,243.8619423,38.16441977,7552.860764,7.139019012,1.731084481,144.07971
Wikipedia,Canon220,s3_54.tif,238.5562401,44.18159425,10195.10088,6.842189789,2.002985204,230.62695
Wikipedia,Canon220,s3_55.tif,248.7556458,23.74160053,7561.903449,6.675567627,2.271513492,171.5696
Wikipedia,Canon220,s3_56.tif,247.5174255,29.76578586,10456.03795,6.761764526,2.107217971,307.76547
Wikipedia,Canon220,s3_57.tif,244.9771118,30.66708625,9735.98064,6.585704803,2.289434489,257.63037
Wikipedia,Canon220,s3_58.tif,244.577774,35.42071568,13134.62325,6.563907623,2.409942058,542.0117
Wikipedia,Canon220,s3_59.tif,244.4507103,34.48978224,11220.90485,6.562683105,2.391872497,358.34543
Wikipedia,Canon220,s3_6.tif,237.6840782,43.02976134,11516.83635,6.384048462,2.640105996,320.68097
Wikipedia,Canon220,s3_60.tif,238.7278366,45.66834106,10308.688,6.565509796,2.361458976,254.19148
Wikipedia,Canon220,s3_61.tif,250.1568871,23.66318254,7499.128995,6.736206055,2.252541798,141.009
Wikipedia,Canon220,s3_62.tif,250.552948,23.93777275,9120.659029,6.947734833,1.825701722,205.68076
Wikipedia,Canon220,s3_63.tif,246.0116348,32.8616204,9325.902231,6.762775421,2.087051577,208.82625
Wikipedia,Canon220,s3_64.tif,246.9329834,28.49848644,8646.446462,6.674854279,2.296096944,179.70413
Wikipedia,Canon220,s3_65.tif,247.6576385,27.53644531,8591.419807,6.784843445,2.054108852,181.72658
Wikipedia,Canon220,s3_66.tif,242.7129707,36.66544169,8789.084698,6.652332306,2.291731421,176.97084
Wikipedia,Canon220,s3_67.tif,240.4693604,43.62527754,8755.024361,6.725196838,2.162210584,163.21933
Wikipedia,Canon220,s3_68.tif,250.8455391,23.40041261,7538.569106,6.797012329,2.128100317,123.35525
Wikipedia,Canon220,s3_69.tif,246.2149429,33.67593739,12369.6293,6.721019745,2.175127483,395.74432
Wikipedia,Canon220,s3_7.tif,242.1519051,39.09841942,11447.80512,6.839271545,2.036218633,374.158
Wikipedia,Canon220,s3_70.tif,240.5345688,44.12448918,11796.92589,6.526542664,2.50582308,362.17386
Wikipedia,Canon220,s3_71.tif,245.0501213,34.70528903,10855.03274,6.763072968,2.102616577,358.53555
Wikipedia,Canon220,s3_72.tif,245.5974808,39.26967138,7258.527983,6.868118286,1.958828182,160.88574
Wikipedia,Canon220,s3_73.tif,245.2110977,32.38630192,11848.05707,6.587730408,2.348543581,401.56522
Wikipedia,Canon220,s3_74.tif,248.121582,29.81969852,10665.81635,6.793159485,2.065116096,352.71762
Wikipedia,Canon220,s3_75.tif,246.6531372,33.02288386,11585.17416,6.65845108,2.289889277,432.95383
Wikipedia,Canon220,s3_76.tif,247.6463165,30.39524198,11127.95294,6.696437836,2.238182768,388.91937
Wikipedia,Canon220,s3_77.tif,248.7701111,27.85854576,9557.706441,6.811637878,2.041723912,249.80092
Wikipedia,Canon220,s3_78.tif,245.8627167,33.38136131,12244.75919,6.705776215,2.189575792,453.07382
Wikipedia,Canon220,s3_79.tif,248.9200211,26.13761394,9395.772069,6.776382446,2.109043611,268.50076
Wikipedia,Canon220,s3_8.tif,242.8157005,35.32436221,11395.01952,6.544132233,2.38964619,340.24792
Wikipedia,Canon220,s3_80.tif,248.4271736,27.80653449,10400.02472,6.764316559,2.106984476,325.0179
Wikipedia,Canon220,s3_81.tif,247.0721321,26.6976317,8384.220923,6.662158966,2.281290788,176.32632
Wikipedia,Canon220,s3_82.tif,248.6201363,28.91764269,10338.41353,6.760910034,2.141732076,311.48315
Wikipedia,Canon220,s3_83.tif,249.5587044,27.21870814,9651.272439,7.067661285,1.706793117,291.23584
Wikipedia,Canon220,s3_84.tif,248.5150299,28.64617994,10418.76882,6.779430389,2.094277792,340.31393
Wikipedia,Canon220,s3_85.tif,243.9147835,35.81570007,9569.21237,6.631790161,2.359556816,248.92078
Wikipedia,Canon220,s3_86.tif,243.0737457,38.75642186,9925.265239,6.738704681,2.112894068,230.9102
Wikipedia,Canon220,s3_87.tif,235.3747139,44.58999694,12310.9861,6.497959137,2.446651325,412.213
Wikipedia,Canon220,s3_88.tif,245.1715469,32.89284049,10228.16551,6.638034821,2.297181575,280.5898
Wikipedia,Canon220,s3_89.tif,248.1395264,29.83271834,10666.53649,6.968994141,1.852087775,323.61066
Wikipedia,Canon220,s3_90.tif,242.5234032,37.22729796,10265.41475,6.591678619,2.305115069,261.74655
Wikipedia,Canon220,s3_91.tif,251.1615601,22.22283079,7852.182971,6.896175385,1.94654674,200.91089
Wikipedia,Canon220,s3_92.tif,246.2169571,32.93060536,12139.01822,6.702144623,2.193139489,475.13458
Wikipedia,Canon220,s3_93.tif,239.0209198,43.34513708,11952.87974,6.556629181,2.428488748,413.4287
Wikipedia,Canon220,s3_94.tif,248.2980499,28.58149477,9673.441964,6.687854767,2.3139999,265.8517
Wikipedia,Canon220,s3_95.tif,246.1048508,35.09429828,9219.094014,7.014122009,1.813345582,228.51396
Wikipedia,Canon220,s3_96.tif,244.4354515,35.37694605,11891.40365,6.657482147,2.255764392,416.64825
Wikipedia,Canon220,s3_97.tif,248.3907318,28.35033418,10596.22534,6.731643677,2.184304367,354.01947
Wikipedia,Canon220,s3_98.tif,245.6393929,34.59288108,10270.89235,6.691108704,2.242178854,290.26535
Wikipedia,Canon220,s3_99.tif,242.5188332,40.6293965,11598.87734,6.850822449,2.020285029,370.30554
Wikipedia,Canon9000-1,s4_1.tif,245.4798508,33.25194088,12399.86014,7.042129517,1.843972115,461.74075
Wikipedia,Canon9000-1,s4_10.tif,244.7492104,30.73493535,9894.641293,7.144897461,1.874532224,287.37784
Wikipedia,Canon9000-1,s4_100.tif,243.7804222,34.28598048,12444.69878,6.980445862,2.000114214,430.67838
Wikipedia,Canon9000-1,s4_101.tif,244.3347626,31.67031042,12316.5715,6.8097229,2.073185818,446.55267
Wikipedia,Canon9000-1,s4_102.tif,234.3922844,49.04394983,12510.82971,6.929576874,2.074041194,394.02524
Wikipedia,Canon9000-1,s4_103.tif,247.5206261,29.03010223,9819.332705,7.048843384,1.773251007,226.4798
Wikipedia,Canon9000-1,s4_104.tif,249.8330956,26.05903543,9678.509399,7.200443268,1.546678576,244.1734
Wikipedia,Canon9000-1,s4_105.tif,242.8021774,36.94809894,10063.93783,7.033058167,1.856539081,246.27359
Wikipedia,Canon9000-1,s4_106.tif,251.8033981,18.89910618,7378.64098,7.287647247,1.4541707,132.98213
Wikipedia,Canon9000-1,s4_107.tif,249.7714577,24.3201623,9486.383669,7.158184052,1.619513516,228.91019
Wikipedia,Canon9000-1,s4_108.tif,247.2896805,31.14581891,11185.188,7.191856384,1.685580568,413.94986
Wikipedia,Canon9000-1,s4_11.tif,236.3744736,48.78499953,10384.63091,7.076229095,1.924845775,274.51797
Wikipedia,Canon9000-1,s4_12.tif,248.0295563,27.08004347,9198.803709,7.350780487,1.564516497,271.48627
Wikipedia,Canon9000-1,s4_13.tif,248.7248344,25.60111165,8833.538871,7.333755493,1.560595842,238.57687
Wikipedia,Canon9000-1,s4_14.tif,249.0310707,27.40947263,9915.480477,7.295238495,1.546900914,311.60425
Wikipedia,Canon9000-1,s4_15.tif,240.9673424,37.52367505,9827.786325,7.067302704,1.937601964,242.08168
Wikipedia,Canon9000-1,s4_16.tif,246.0920029,28.98096848,8839.42388,7.111633301,1.8372078,212.01115
Wikipedia,Canon9000-1,s4_17.tif,238.2318764,48.09522539,9565.774534,7.153873444,1.832031465,224.67989
Wikipedia,Canon9000-1,s4_18.tif,231.4937706,49.84730498,10765.65437,6.913311005,2.139477938,259.29834
Wikipedia,Canon9000-1,s4_19.tif,238.8543205,47.13137061,9469.344325,7.151073456,1.811761153,240.8215
Wikipedia,Canon9000-1,s4_2.tif,247.3142853,30.96455835,11414.90648,7.137382507,1.717415927,369.84003
Wikipedia,Canon9000-1,s4_20.tif,240.5826721,39.01933544,10523.01224,7.078792572,1.926370999,320.89847
Wikipedia,Canon9000-1,s4_21.tif,236.3357849,51.10742866,13154.43736,6.966564178,1.973874097,428.46677
Wikipedia,Canon9000-1,s4_22.tif,248.2916794,26.67045157,9273.024275,7.358036041,1.547657546,231.26392
Wikipedia,Canon9000-1,s4_23.tif,249.6836967,20.75371142,7526.162056,7.245765686,1.608066419,150.58041
Wikipedia,Canon9000-1,s4_24.tif,247.4541893,23.3307023,8396.485739,6.9921875,1.853720393,210.29726
Wikipedia,Canon9000-1,s4_25.tif,247.5146675,27.57330924,10828.90312,6.982761383,1.838415775,324.234
Wikipedia,Canon9000-1,s4_26.tif,246.8841515,31.8106621,9506.075123,7.239368439,1.635705596,178.25519
Wikipedia,Canon9000-1,s4_27.tif,248.8292007,25.76885227,9603.816462,7.137771606,1.690522197,276.43332
Wikipedia,Canon9000-1,s4_28.tif,247.7593536,27.89625205,10163.79595,7.181465149,1.65497088,255.00937
Wikipedia,Canon9000-1,s4_29.tif,245.0064621,31.6590872,11846.30827,6.867706299,1.982419041,430.2466
Wikipedia,Canon9000-1,s4_3.tif,246.4945297,32.50778317,11898.09591,7.161598206,1.733220311,426.38257
Wikipedia,Canon9000-1,s4_30.tif,249.0540047,20.76712914,7174.770292,7.171794891,1.713130258,141.3709
Wikipedia,Canon9000-1,s4_31.tif,245.2716331,30.73792637,11499.68226,6.825839996,2.007213672,404.22333
Wikipedia,Canon9000-1,s4_32.tif,246.1754494,30.8121142,9266.696054,7.07554245,1.768784154,231.91385
Wikipedia,Canon9000-1,s4_33.tif,246.9680367,28.94337692,10547.45618,6.998420715,1.84965098,352.41653
Wikipedia,Canon9000-1,s4_34.tif,248.1424904,26.48143381,9897.203426,7.12197113,1.743824657,304.9599
Wikipedia,Canon9000-1,s4_35.tif,243.5142097,32.82709712,12503.85406,6.737651825,2.117301485,468.66907
Wikipedia,Canon9000-1,s4_36.tif,253.4167442,14.50672033,4315.776863,7.368503571,1.303232351,67.70028
Wikipedia,Canon9000-1,s4_37.tif,242.4122849,39.1433377,9928.796589,7.125526428,1.798217725,252.8847
Wikipedia,Canon9000-1,s4_38.tif,243.6383858,35.57882266,12368.8145,7.037891388,1.904813256,465.3663
Wikipedia,Canon9000-1,s4_39.tif,245.6403275,34.01072624,12376.51296,7.099773407,1.780600367,501.31653
Wikipedia,Canon9000-1,s4_4.tif,240.8552208,39.82596437,12227.61408,6.93870163,1.991496124,403.14987
Wikipedia,Canon9000-1,s4_40.tif,250.1499977,23.85312621,8732.146076,7.233695984,1.559845544,221.15906
Wikipedia,Canon9000-1,s4_41.tif,248.8564568,26.16151611,9622.940146,7.226600647,1.63936832,299.78732
Wikipedia,Canon9000-1,s4_42.tif,225.764225,61.75926258,10479.79051,6.929023743,2.100361798,253.56334
Wikipedia,Canon9000-1,s4_43.tif,248.2708054,29.39458092,10586.94305,7.270000458,1.590566575,343.13785
Wikipedia,Canon9000-1,s4_44.tif,237.6702805,49.79525956,11184.46623,6.97700882,1.937151903,333.59546
Wikipedia,Canon9000-1,s4_45.tif,248.9466972,28.0346675,9962.93212,7.215503693,1.591113194,309.81964
Wikipedia,Canon9000-1,s4_46.tif,235.9897461,48.91935799,11120.2168,6.98608017,2.006870111,340.36765
Wikipedia,Canon9000-1,s4_47.tif,246.0222092,32.38748215,11049.08718,7.143314362,1.763859848,329.348
Wikipedia,Canon9000-1,s4_48.tif,237.3984375,46.25053711,9870.631741,6.952793121,2.033778863,248.01407
Wikipedia,Canon9000-1,s4_49.tif,246.5114021,29.79260472,10072.77721,7.025348663,1.803569558,287.68777
Wikipedia,Canon9000-1,s4_5.tif,236.7333565,45.08952644,13003.90618,6.939922333,2.069303296,447.82385
Wikipedia,Canon9000-1,s4_50.tif,235.8364449,54.21734834,10423.40654,7.181415558,1.812406783,268.14566
Wikipedia,Canon9000-1,s4_51.tif,245.3574066,34.14027481,9146.028796,7.155433655,1.698330295,239.38403
Wikipedia,Canon9000-1,s4_52.tif,242.8155365,41.84815059,10375.50534,7.130252838,1.723512486,273.5038
Wikipedia,Canon9000-1,s4_53.tif,243.3843842,41.15861663,8514.032859,7.195747375,1.687341097,194.08342
Wikipedia,Canon9000-1,s4_54.tif,237.7503662,47.73511149,11322.50164,7.050693512,1.876004099,292.93738
Wikipedia,Canon9000-1,s4_55.tif,248.8203468,25.7458167,8614.037242,7.126415253,1.728463458,219.46758
Wikipedia,Canon9000-1,s4_56.tif,247.9056969,29.01835681,10109.28611,7.241687775,1.641241499,277.61996
Wikipedia,Canon9000-1,s4_57.tif,244.601799,33.9255859,11140.13752,6.904571533,1.975424227,340.20053
Wikipedia,Canon9000-1,s4_58.tif,245.2262611,33.81373077,12621.49724,7.030872345,1.85067344,486.23148
Wikipedia,Canon9000-1,s4_59.tif,245.1129189,33.21257015,10612.07531,7.024974823,1.829863925,311.00452
Wikipedia,Canon9000-1,s4_6.tif,237.4482956,44.49098334,11346.25146,6.816741943,2.133565611,312.10873
Wikipedia,Canon9000-1,s4_60.tif,238.5378761,47.0252195,9961.968511,6.9621315,1.902763886,233.38455
Wikipedia,Canon9000-1,s4_61.tif,250.3053932,24.49327712,7343.697951,7.289340973,1.487610547,135.4274
Wikipedia,Canon9000-1,s4_62.tif,250.7294579,23.62332695,8757.154427,7.29378891,1.461069156,194.2142
Wikipedia,Canon9000-1,s4_63.tif,245.815567,34.01564861,9224.382459,7.252140045,1.611584141,199.62564
Wikipedia,Canon9000-1,s4_64.tif,246.9817696,29.06970085,8367.750903,7.177173615,1.691124502,171.60722
Wikipedia,Canon9000-1,s4_65.tif,248.2772827,26.447455,7807.640088,7.290603638,1.582170874,146.47752
Wikipedia,Canon9000-1,s4_66.tif,242.6056976,38.09367476,8470.929509,7.084827423,1.787252057,158.70029
Wikipedia,Canon9000-1,s4_67.tif,239.6717682,46.44284087,8597.220234,7.209022522,1.71828254,157.98401
Wikipedia,Canon9000-1,s4_68.tif,250.8664017,24.07327015,7351.50182,7.266422272,1.469173032,124.00295
Wikipedia,Canon9000-1,s4_69.tif,246.1229706,33.87949119,12184.70664,7.19140625,1.678944694,388.3916
Wikipedia,Canon9000-1,s4_7.tif,242.3542938,37.27801293,9626.476636,7.18768692,1.801144105,247.5812
Wikipedia,Canon9000-1,s4_70.tif,240.1870041,45.70620101,11807.7621,7.036930084,1.842273682,360.59692
Wikipedia,Canon9000-1,s4_71.tif,245.1519394,34.52891105,10622.71041,7.075393677,1.813038628,330.2512
Wikipedia,Canon9000-1,s4_72.tif,246.189743,38.8180149,6794.611876,7.379680634,1.432996255,121.26082
Wikipedia,Canon9000-1,s4_73.tif,245.1366043,32.89770723,11635.64566,6.985214233,1.930043982,402.94894
Wikipedia,Canon9000-1,s4_74.tif,248.52948,28.96531986,10292.22471,7.324817657,1.521070754,332.34213
Wikipedia,Canon9000-1,s4_75.tif,247.3706779,31.30404262,11204.3149,7.208942413,1.643232439,390.62943
Wikipedia,Canon9000-1,s4_76.tif,248.0042114,29.52839699,10795.76585,7.140369415,1.705660637,364.78064
Wikipedia,Canon9000-1,s4_77.tif,249.2823448,26.64361704,9265.181399,7.222137451,1.679926505,217.2659
Wikipedia,Canon9000-1,s4_78.tif,247.022068,30.71504379,11537.76543,7.221748352,1.677214486,378.70306
Wikipedia,Canon9000-1,s4_79.tif,248.6731148,26.56396982,9361.994018,7.214233398,1.640562978,270.733
Wikipedia,Canon9000-1,s4_8.tif,242.6172256,36.43517209,11293.30447,6.99564743,2.003403661,345.31766
Wikipedia,Canon9000-1,s4_80.tif,248.8719177,26.58281059,10033.70656,7.315917969,1.560952527,299.8711
